id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
2139916971,Boustead St from Hillgrove Ave,5th Division,,Concrete,135.0,59.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Boustead_St_from_Hillgrove_Ave.jpg,Beechview,2.0,20,42003192000,5,20,6,4-28,40.4049561,-80.03207827
576370457,Brereton St from Herron Ave,3rd Division,,Concrete,12.0,7.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Brereton_St_from_Herron_Ave.jpg,Polish Hill,7.0,6,42003060500,6,6,2,2-6,40.4566822,-79.96539058
1970851874,Brereton St to Phelan Way,3rd Division,1951-01-01,Concrete,116.0,,1.0,9.0,830.0,69.0,8.0,7.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Brereton_St_to_Phelan_Way.jpg,Polish Hill,7.0,6,42003060500,6,6,2,2-6,40.45641388,-79.96736369
1912335213,Brighton Heights Blvd,1st Division,,Concrete,53.0,24.0,1.0,9.0,625.0,209.0,10.0,10.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Brighton_Heights_Blvd.jpg,Brighton Heights,1.0,27,42003270300,1,27,1,1-14,40.47956617,-80.04281787
127845340,Brossville St at E Warrington Ave,4th Division,,Concrete,12.0,7.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Brossville_St_at_E_Warrington_Ave.jpg,Allentown,3.0,18,42003180300,5,18,3,4-6,40.4218453,-79.99169085
2104739584,Brownsville Rd and Knox Ave,4th Division,,Concrete,10.0,2.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Brownsville_Rd_and_Knox_Ave.jpg,Knoxville,3.0,30,42003300100,5,30,3,4-7,40.41075191,-79.99029277
1738105971,Brushton Ave and Monticello St,Construction,1945-01-01,Concrete,333.0,173.0,2.0,10.0,975.0,136.0,10.0,8.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Brushton_Ave_and_Monticello_St.jpg,Homewood North,9.0,13,42003130100,2,13,5,3-17,40.45810438,-79.88763236
161796133,Bryn Mawr Rd at Centre Ave,3rd Division,,Concrete,25.0,6.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Bryn_Mawr_Rd_at_Centre_Ave.jpg,Upper Hill,6.0,5,42003050600,3,5,2,2-23,40.44917755,-79.95757764
615475645,Bryn Mawr Rd to Clarissa St,3rd Division,1949-01-01,Concrete,215.0,69.0,1.0,9.0,1075.0,119.0,9.0,6.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Bryn_Mawr_Rd_to_Clarissa_St.jpg,Upper Hill,6.0,5,42003050600,3,5,2,2-22,40.4530265,-79.96071857
1244308039,Burr St from Fisher St to Ormsby St,4th Division,,Wood,128.0,34.0,1.0,4.0,575.0,42.0,5.0,6.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Burr_St_from_Fisher_St_to_Ormsby_St.jpg,Mt. Oliver,3.0,16,42003561700,3,16,3,4-8,40.41163142,-79.97800819
611644108,Butler St at Baker St,2nd Division,1958-01-01,Concrete,101.0,61.0,0.0,100.0,78.0,0.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Butler_St_at_Baker_St.jpg,Morningside,7.0,10,42003101400,2,10,5,3-7,40.48919761,-79.93147599
47848814,Butler St near 62nd St Bridge to Sawyer St,2nd Division,,Wood,112.0,87.0,0.0,100.0,88.0,5.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Butler_St_near_62nd_St_Bridge_to_Sawyer_St.jpg,Stanton Heights,7.0,10,42003101800,2,10,5,3-7,40.48796858,-79.93727715
859870438,Butler St to Sawyer St,2nd Division,1949-01-01,Concrete,129.0,87.0,0.0,100.0,80.0,6.0,2.0,7.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Butler_St_to_Sawyer_St.jpg,Stanton Heights,7.0,10,42003101800,2,10,5,3-7,40.48708995,-79.94018288
758668959,Byron St from Melwood Ave to Gold Way,3rd Division,1949-01-01,Concrete,97.0,14.0,0.0,100.0,202.0,12.0,2.0,5.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Byron_St_from_Melwood_Ave_to_Gold_Way.jpg,North Oakland,6.0,5,42003562000,3,5,4,2-23,40.45725538,-79.95459348
36558457,Caeser Way from Sterling St,4th Division,,Wood,80.0,52.0,0.0,100.0,605.0,67.0,3.0,1.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Caeser_Way_from_Sterling_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.42270959,-79.97348512
1438496025,California Ave from Eckert St to Knapp St,1st Division,1923-01-01,Concrete,349.0,119.0,0.0,100.0,664.0,94.0,5.0,2.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/California_Ave_from_Eckert_St_to_Knapp_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47116156,-80.0361748
2064170340,Candace St from Crosby Ave to Shiras Ave,5th Division,,Concrete,130.0,56.0,0.0,100.0,744.0,418.0,10.0,7.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Candace_St_from_Crosby_Ave_to_Shiras_Ave.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40408086,-80.0320601
488343298,Canton Ave from Coast Ave to Hampshire Ave,5th Division,,Concrete,250.0,54.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Canton_Ave_from_Coast_Ave_to_Hampshire_Ave.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.40944987,-80.03002222
1961733621,Caperton St from Fordyce St to Conniston Ave,4th Division,1947-01-01,Concrete,357.0,57.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Caperton_St_from_Fordyce_St_to_Conniston_Ave.jpg,Bon Air,4.0,18,42003562400,5,18,3,4-7,40.4096561,-80.00000844
756027237,Caramel Way to Webster Ave,3rd Division,1949-01-01,Concrete,72.0,35.0,1.0,10.0,893.0,237.0,10.0,9.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Caramel_Way_to_Webster_Ave.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.44850343,-79.97456283
1529995894,Carnahan Rd at Younger Ave from Banksville Ave,5th Division,,Concrete,140.0,74.0,1.0,2.0,281.0,10.0,2.0,4.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Carnahan_Rd_at_Younger_Ave_from_Banksville_Ave.jpg,Banksville,2.0,20,42003202300,5,20,6,4-9,40.40681022,-80.03602740000001
1845636601,Carnegie St,2nd Division,,Wood,30.0,9.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Carnegie_St.jpg,Upper Lawrenceville,7.0,10,42003101100,2,10,2,3-5,40.48417159,-79.94667032
1162495077,Carrie St from Sprain St to Carrie St,1st Division,,Concrete,225.0,106.0,0.0,100.0,422.0,19.0,4.0,8.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Carrie_St_from_Sprain_St_to_Carrie_St.jpg,Fineview,1.0,25,42003250900,1,25,1,1-10,40.4613302,-80.0013722
983831506,Cedarhurst St from Arlington Ave to Ibis Way,4th Division,1953-01-01,Concrete,45.0,39.0,0.0,100.0,1278.0,777.0,10.0,4.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Cedarhurst_St_from_Arlington_Ave_to_Ibis_Way.jpg,Knoxville,3.0,18,42003300100,5,18,3,4-6,40.41850495,-79.98857936
1248590957,Cedarville Way from Juniper St to Lorigan St,2nd Division,1952-01-01,Concrete,33.0,20.0,0.0,100.0,1031.0,0.0,7.0,8.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Cedarville_Way_from_Juniper_St_to_Lorigan_St.jpg,Bloomfield,7.0,8,42003080200,2,8,5,3-1,40.45839529,-79.95146706
1153095685,Cemetery Ave from Morris Ave,1st Division,,Wood,12.0,7.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cemetery_Ave_from_Morris_Ave.jpg,Fineview,1.0,25,42003250900,1,25,1,1-10,40.46247158,-80.00615454
1240212642,Centre Ave at Bigelow Blvd to Schenley Farms Terrace,3rd Division,,Stone,85.0,49.0,0.0,100.0,325.0,76.0,2.0,1.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Centre_Ave_at_Bigelow_Blvd_to_Schenley_Farms_Terrace.jpg,Upper Hill,6.0,5,42003050600,3,5,2,2-22,40.45095022,-79.95506793
715652331,Chartiers Ave and Azalia St,5th Division,,Concrete,122.0,14.0,1.0,10.0,782.0,184.0,10.0,10.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Chartiers_Ave_and_Azalia_St.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.44507236,-80.0415589
824709829,Chartiers Ave from Danley St to Praego St,5th Division,,Concrete,50.0,18.0,0.0,100.0,102.0,22.0,4.0,10.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Chartiers_Ave_from_Danley_St_to_Praego_St.jpg,Crafton Heights,2.0,20,42003562600,5,20,6,1-17,40.44908562,-80.04467676
698854103,Chauncey St from Centre  to Mahon St,3rd Division,1947-01-01,Concrete,272.0,60.0,1.0,3.0,545.0,155.0,6.0,5.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Chauncey_St_from_Centre__to_Mahon_St.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.44639658,-79.97258284
1375227318,Chestnut St from Itin St to Vista St,1st Division,1984-01-01,Concrete,174.0,97.0,0.0,100.0,910.0,64.0,8.0,7.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Chestnut_St_from_Itin_St_to_Vista_St.jpg,East Allegheny,1.0,23,42003563200,1,23,1,1-5,40.45839898,-79.99569186
1346373462,Clairhaven St from Arnold St to Norwalk St,5th Division,1945-01-01,Concrete/Wood,292.0,67.0,1.0,7.0,627.0,13.0,5.0,8.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Clairhaven_St_from_Arnold_St_to_Norwalk_St.jpg,Crafton Heights,2.0,28,42003281500,5,28,6,1-18,40.44008311,-80.05199602
395759308,Clover St from Commanche Way to Eccles St,4th Division,1946-01-01,Concrete,102.0,,1.0,10.0,1389.0,145.0,10.0,7.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Commanche_Way_to_Eccles_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.418209999999995,-79.97121789
338739954,Clover St from Eccles St to Arlington Ave,4th Division,1946-01-01,Concrete,125.0,,1.0,9.0,1467.0,154.0,10.0,5.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Eccles_St_to_Arlington_Ave.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.41783936,-79.97130506
2145741003,Clover St from Elsie St to Charcot St,4th Division,,Concrete,140.0,0.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Elsie_St_to_Charcot_St.jpg,Arlington,3.0,16,42003561600,3,16,3,4-8,40.4166152,-79.97155484
1849415445,Clover St from Spring St to Elsie St,4th Division,,Concrete,135.0,0.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Spring_St_to_Elsie_St.jpg,Arlington,3.0,16,42003561600,3,16,3,4-8,40.41618329,-79.97162861
358530708,Clover St from Wellington Way to Cobden St,4th Division,,Wood,120.0,42.0,1.0,8.0,1004.0,36.0,6.0,5.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Clover_St_from_Wellington_Way_to_Cobden_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.42019407,-79.97088745
1895849559,Coast Ave from Broadway Ave to Methyl St.,5th Division,1945-01-01,Concrete,160.0,35.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coast_Ave_from_Broadway_Ave_to_Methyl_St..jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.40870209,-80.02521318
819842221,Coast Ave from Dagmar Ave to Fallowfield Ave,5th Division,1952-01-01,Concrete,220.0,101.0,0.0,100.0,1398.0,1146.0,10.0,6.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Coast_Ave_from_Dagmar_Ave_to_Fallowfield_Ave.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40875408,-80.02317239
428021060,Coast Ave from Methyl St. to Rutherford Ave,5th Division,1945-01-01,Concrete,222.0,38.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coast_Ave_from_Methyl_St._to_Rutherford_Ave.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.40867656,-80.02599237
698011969,Coleman St from Alger St to Neeb St East,3rd Division,,Concrete,312.0,68.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coleman_St_from_Alger_St_to_Neeb_St_East.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42692794,-79.94212776
1815435996,Coleman St from Alger St to Neeb St West,3rd Division,,Concrete,313.0,60.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Coleman_St_from_Alger_St_to_Neeb_St_West.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42690548,-79.94221895
29614145,Colmar St from Blessing to Bernhardt Way,3rd Division,1949-01-01,Concrete,375.0,120.0,0.0,100.0,333.0,12.0,2.0,3.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Colmar_St_from_Blessing_to_Bernhardt_Way.jpg,Upper Hill,6.0,5,42003050600,3,5,2,2-24,40.45775584,-79.95755109999999
1902457886,Cologne St from Berg St to Cobden St East,4th Division,1949-01-01,Concrete,145.0,98.0,0.0,100.0,733.0,52.0,6.0,6.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Cologne_St_from_Berg_St_to_Cobden_St_East.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.41947187,-79.96907852
1002130456,Cologne St from Berg St to Cobden St West,4th Division,1949-01-01,Concrete,132.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cologne_St_from_Berg_St_to_Cobden_St_West.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.41949078,-79.96917952
951433808,Cologne St from Patterson St to Berg St,4th Division,1949-01-01,Concrete,275.0,80.0,1.0,6.0,787.0,59.0,6.0,4.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Cologne_St_from_Patterson_St_to_Berg_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.41903314,-79.96925182
1679883763,Como St from St Joseph St to Ormsby St,4th Division,1953-01-01,Concrete,211.0,41.0,1.0,3.0,538.0,80.0,5.0,5.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Como_St_from_St_Joseph_St_to_Ormsby_St.jpg,Mt. Oliver,3.0,16,42003561700,3,16,3,4-8,40.41316236,-79.9792561
2011605507,Complete St to Geyer Ave,1st Division,,Wood,110.0,63.0,0.0,100.0,527.0,35.0,6.0,9.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Complete_St_to_Geyer_Ave.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47339924,-80.03344339
554399718,Copperfield Ave from Dellrose St to Brownsville Rd,4th Division,1949-01-01,Concrete,122.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Dellrose_St_to_Brownsville_Rd.jpg,Carrick,4.0,29,42003290100,3,29,3,4-12,40.39607278,-79.98762972
280549115,Copperfield Ave from Dellrose St to Brownsville Rd North,4th Division,1949-01-01,Concrete,122.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Dellrose_St_to_Brownsville_Rd_North.jpg,Carrick,4.0,29,42003290100,3,29,3,4-12,40.39617083,-79.9877075
1693036499,Copperfield Ave from Mt Joseph St,4th Division,1949-01-01,Concrete,181.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Mt_Joseph_St.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.39521487,-79.99005141
1522080906,Copperfield Ave from Mt Joseph St to Oakhurst Way,4th Division,1949-01-01,Concrete,167.0,29.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Mt_Joseph_St_to_Oakhurst_Way.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.39546854,-79.98933282
1507364933,Copperfield Ave from Oakhurst St to Westmont St North,4th Division,1949-01-01,Concrete,142.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Oakhurst_St_to_Westmont_St_North.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.39581335,-79.98881257
425252495,Copperfield Ave from Oakhurst Way to Westmont Ave,4th Division,1949-01-01,Concrete,140.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Oakhurst_Way_to_Westmont_Ave.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.3957054,-79.98872085
927539104,Copperfield Ave from Westmont Ave to Dellrose St,4th Division,1949-01-01,Concrete,142.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Westmont_Ave_to_Dellrose_St.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.39589302,-79.98813398
1928094888,Copperfield Ave from Westmont St to Dellrose St North,4th Division,1949-01-01,Concrete,142.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Copperfield_Ave_from_Westmont_St_to_Dellrose_St_North.jpg,Carrick,4.0,29,42003290100,3,29,3,4-23,40.39599618,-79.98819432
1349385582,Courtright St to Wing Way,1st Division,1944-01-01,Concrete,86.0,4.0,0.0,100.0,803.0,351.0,7.0,2.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Courtright_St_to_Wing_Way.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47539592,-80.03105841
815033386,Cowan St from Southern Ave to Greenbush St,5th Division,1950-01-01,Concrete,300.0,43.0,1.0,10.0,1317.0,126.0,10.0,9.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Cowan_St_from_Southern_Ave_to_Greenbush_St.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.427564000000004,-80.0085743
827262460,Crimson Ave from Traymore Ave to Sebring Ave,5th Division,1950-01-01,Concrete,226.0,51.0,0.0,100.0,146.0,25.0,3.0,9.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Crimson_Ave_from_Traymore_Ave_to_Sebring_Ave.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.4120321,-80.01302711
1081703269,Croessus Way from East Busway to Flavian St,3rd Division,,Concrete,150.0,54.0,0.0,100.0,462.0,14.0,2.0,1.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Croessus_Way_from_East_Busway_to_Flavian_St.jpg,Polish Hill,7.0,6,42003060500,6,6,2,2-6,40.4596069,-79.96175844
1670748752,Crosby Ave from Broadway Ave,5th Division,,Asphalt/Concrete,21.0,19.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Crosby_Ave_from_Broadway_Ave.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.405027600000004,-80.03030115
2022266670,Cushman St to Number 37,5th Division,,Wood,25.0,21.0,0.0,100.0,1040.0,33.0,4.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Cushman_St_to_Number_37.jpg,Mount Washington,3.0,18,42003180700,5,18,3,4-5,40.42647548,-80.00427008
767101869,Cust St from Gate Lodge Way to Sunnyside St,3rd Division,,Concrete,126.0,,1.0,4.0,543.0,51.0,5.0,6.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Cust_St_from_Gate_Lodge_Way_to_Sunnyside_St.jpg,Hazelwood,5.0,15,42003562300,3,15,4,2-13,40.40223401,-79.94013309
425764357,Cust St from Second Ave to Gate Lodge Way,3rd Division,,Concrete,217.0,69.0,1.0,2.0,534.0,51.0,3.0,3.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Cust_St_from_Second_Ave_to_Gate_Lodge_Way.jpg,Hazelwood,5.0,15,42003562300,3,15,4,2-13,40.40191027,-79.94044826
1025967250,Cust St from Sunnyside St to Shrub Way,3rd Division,1948-01-01,Concrete,135.0,52.0,1.0,4.0,517.0,50.0,5.0,6.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Cust_St_from_Sunnyside_St_to_Shrub_Way.jpg,Hazelwood,5.0,15,42003562300,3,15,4,2-13,40.40249379,-79.93972862
2100303975,Custer Ave from Brinwood Ave to Kirk Ave,4th Division,1964-01-01,Concrete,310.0,101.0,0.0,100.0,579.0,14.0,4.0,5.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Custer_Ave_from_Brinwood_Ave_to_Kirk_Ave.jpg,Carrick,4.0,29,42003290400,3,29,3,4-15,40.39280539,-79.97776221
437598672,Custer Street from Kirk Ave to Spencer Ave,4th Division,,Concrete,142.0,25.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Custer_Street_from_Kirk_Ave_to_Spencer_Ave.jpg,Carrick,4.0,29,42003290400,3,29,3,4-15,40.39298502,-79.97685128
1600958546,Cuthbert St form Gaskel St to Lauria Way,5th Division,1985-01-01,Concrete,102.0,30.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cuthbert_St_form_Gaskel_St_to_Lauria_Way.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.42974634,-80.00894649
2142073153,Cuthbert St from Natchez St to Gaskel St,5th Division,1985-01-01,Concrete,104.0,44.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cuthbert_St_from_Natchez_St_to_Gaskel_St.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.42943685,-80.00922017
1399256346,Cutler St from Wilson Ave to Perrysville Ave,1st Division,,Concrete,317.0,106.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Cutler_St_from_Wilson_Ave_to_Perrysville_Ave.jpg,Perry South,6.0,26,42003261400,1,26,1,1-12,40.46601652,-80.01231464
2084301892,Dagmar Ave from Tonopah Ave to Alturia St,5th Division,,Wood,42.0,44.0,0.0,100.0,1018.0,0.0,7.0,9.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Dagmar_Ave_from_Tonopah_Ave_to_Alturia_St.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40740771,-80.02254053
681152155,Daisey St from Veteran St to Sherlock St,1st Division,1965-01-01,Concrete,99.0,26.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Daisey_St_from_Veteran_St_to_Sherlock_St.jpg,Perry South,6.0,26,42003261500,1,26,1,1-23,40.47346734,-80.00873813
1197024939,Dale St from Noblestown Rd to Code Way,5th Division,,Wood,105.0,43.0,1.0,9.0,762.0,61.0,8.0,8.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Dale_St_from_Noblestown_Rd_to_Code_Way.png,Westwood,2.0,28,42003563100,5,28,6,1-18,40.43500768,-80.05074240000002
1944803063,Dartmore St from Englert St,4th Division,,Concrete,70.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Dartmore_St_from_Englert_St.jpg,Overbrook,4.0,32,42003320400,5,32,3,4-23,40.38854982,-79.99609997
641016805,De Witt St from Griffin St to Burson Way North,5th Division,1988-01-01,Concrete,80.0,13.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/De_Witt_St_from_Griffin_St_to_Burson_Way_North.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.424488000000004,-80.00972873
1130610250,Delger St from Nina Way to Loyal Way,1st Division,,Wood,31.0,25.0,0.0,100.0,658.0,37.0,7.0,10.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Delger_St_from_Nina_Way_to_Loyal_Way.jpg,Perry South,6.0,26,42003261500,1,26,1,1-23,40.4725264,-80.01438432
209043195,Delmont Ave from Climax St to Loyal Way,4th Division,1948-01-01,Concrete,108.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Climax_St_to_Loyal_Way.jpg,Beltzhoover,3.0,18,42003562400,5,18,3,4-16,40.41921754,-80.00419923
1254442177,Delmont Ave from Industry St to Proxim Way,4th Division,1948-01-01,Concrete,113.0,23.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Industry_St_to_Proxim_Way.jpg,Beltzhoover,3.0,18,42003562400,5,18,3,4-16,40.41994245,-80.00453317
906517361,Delmont Ave from Nina Way to Industry St,4th Division,1948-01-01,Concrete,112.0,19.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Nina_Way_to_Industry_St.jpg,Beltzhoover,3.0,18,42003562400,5,18,3,4-16,40.42031823,-80.00463466
362684587,Delmont Ave from Proxim Way to Climax St,4th Division,1948-01-01,Concrete,106.0,39.0,0.0,100.0,513.0,255.0,8.0,6.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Delmont_Ave_from_Proxim_Way_to_Climax_St.jpg,Beltzhoover,3.0,18,42003562400,5,18,3,4-16,40.4196239,-80.00438833
